sample_idx,true_label,target_label,initial_pred,adv_label,success,queries,l2_mag,note
798,5,9.0,5,9.0,True,50,681.2554321289062,Targeted I-FGSM success
804,5,0.0,5,0.0,True,64,821.5619506835938,Targeted I-FGSM success
804,5,1.0,5,1.0,True,86,1004.1488647460938,Targeted I-FGSM success
804,5,2.0,5,2.0,True,76,936.0785522460938,Targeted I-FGSM success
804,5,3.0,5,3.0,True,54,699.3361206054688,Targeted I-FGSM success
804,5,4.0,5,4.0,True,78,995.320068359375,Targeted I-FGSM success
804,5,6.0,5,6.0,True,74,918.167724609375,Targeted I-FGSM success
804,5,7.0,5,7.0,True,78,976.6043090820312,Targeted I-FGSM success
804,5,8.0,5,8.0,True,48,653.8195190429688,Targeted I-FGSM success
804,5,9.0,5,9.0,True,60,786.1831665039062,Targeted I-FGSM success
811,5,0.0,5,0.0,True,58,730.7420654296875,Targeted I-FGSM success
811,5,1.0,5,1.0,True,88,973.4901123046875,Targeted I-FGSM success
811,5,2.0,5,2.0,True,80,955.2109985351562,Targeted I-FGSM success
811,5,3.0,5,3.0,True,50,678.3118896484375,Targeted I-FGSM success
811,5,4.0,5,4.0,True,68,891.7342529296875,Targeted I-FGSM success
811,5,6.0,5,6.0,True,96,1051.1041259765625,Targeted I-FGSM success
811,5,7.0,5,7.0,True,70,864.552490234375,Targeted I-FGSM success
811,5,8.0,5,8.0,True,40,570.5970458984375,Targeted I-FGSM success
811,5,9.0,5,9.0,True,54,684.7860717773438,Targeted I-FGSM success
816,5,0.0,5,0.0,True,78,1033.95068359375,Targeted I-FGSM success
816,5,1.0,5,1.0,True,114,1155.0584716796875,Targeted I-FGSM success
816,5,2.0,5,2.0,True,80,988.2889404296875,Targeted I-FGSM success
816,5,3.0,5,3.0,True,62,823.2223510742188,Targeted I-FGSM success
816,5,4.0,5,4.0,True,82,1017.22216796875,Targeted I-FGSM success
816,5,6.0,5,6.0,True,58,745.2744750976562,Targeted I-FGSM success
816,5,7.0,5,7.0,True,120,1228.5670166015625,Targeted I-FGSM success
816,5,8.0,5,8.0,True,50,731.0006713867188,Targeted I-FGSM success
816,5,9.0,5,9.0,True,64,881.372802734375,Targeted I-FGSM success
821,5,0.0,5,0.0,True,80,886.21044921875,Targeted I-FGSM success
821,5,1.0,5,4.0,False,200,,Targeted I-FGSM
821,5,2.0,5,2.0,True,172,1271.930419921875,Targeted I-FGSM success
821,5,3.0,5,3.0,True,68,863.8709106445312,Targeted I-FGSM success
821,5,4.0,5,4.0,True,64,762.9180908203125,Targeted I-FGSM success
821,5,6.0,5,6.0,True,52,688.869384765625,Targeted I-FGSM success
821,5,7.0,5,7.0,True,130,1097.420166015625,Targeted I-FGSM success
821,5,8.0,5,8.0,True,48,713.9061279296875,Targeted I-FGSM success
821,5,9.0,5,9.0,True,52,621.1835327148438,Targeted I-FGSM success
825,5,0.0,5,0.0,True,76,927.4006958007812,Targeted I-FGSM success
825,5,1.0,5,3.0,False,200,,Targeted I-FGSM
825,5,2.0,5,2.0,True,88,1074.892578125,Targeted I-FGSM success
825,5,3.0,5,3.0,True,64,824.682373046875,Targeted I-FGSM success
825,5,4.0,5,4.0,True,128,1227.704345703125,Targeted I-FGSM success
825,5,6.0,5,6.0,True,56,754.0106201171875,Targeted I-FGSM success
825,5,7.0,5,3.0,False,200,,Targeted I-FGSM
825,5,8.0,5,8.0,True,48,677.7255859375,Targeted I-FGSM success
825,5,9.0,5,9.0,True,50,712.11376953125,Targeted I-FGSM success
831,5,0.0,5,0.0,True,70,785.9102783203125,Targeted I-FGSM success
831,5,1.0,5,3.0,False,200,,Targeted I-FGSM
831,5,2.0,5,2.0,True,76,881.6268920898438,Targeted I-FGSM success
831,5,3.0,5,3.0,True,48,597.552490234375,Targeted I-FGSM success
831,5,4.0,5,4.0,True,104,1258.0040283203125,Targeted I-FGSM success
831,5,6.0,5,6.0,True,74,809.76171875,Targeted I-FGSM success
831,5,7.0,5,7.0,True,86,951.6375122070312,Targeted I-FGSM success
831,5,8.0,5,8.0,True,28,408.64288330078125,Targeted I-FGSM success
831,5,9.0,5,9.0,True,36,488.821044921875,Targeted I-FGSM success
832,5,0.0,5,0.0,True,80,924.227783203125,Targeted I-FGSM success
832,5,1.0,5,1.0,True,102,1008.0679321289062,Targeted I-FGSM success
832,5,2.0,5,2.0,True,182,1217.6378173828125,Targeted I-FGSM success
832,5,3.0,5,3.0,True,60,794.695556640625,Targeted I-FGSM success
832,5,4.0,5,4.0,True,56,644.2747802734375,Targeted I-FGSM success
832,5,6.0,5,6.0,True,66,799.8900146484375,Targeted I-FGSM success
832,5,7.0,5,7.0,True,62,742.2735595703125,Targeted I-FGSM success
832,5,8.0,5,8.0,True,42,630.1571044921875,Targeted I-FGSM success
832,5,9.0,5,9.0,True,32,460.3629150390625,Targeted I-FGSM success
846,5,0.0,5,0.0,True,44,605.37841796875,Targeted I-FGSM success
846,5,1.0,5,1.0,True,200,1167.8878173828125,Targeted I-FGSM success
846,5,2.0,5,2.0,True,62,831.28271484375,Targeted I-FGSM success
846,5,3.0,5,3.0,True,36,498.9218444824219,Targeted I-FGSM success
846,5,4.0,5,4.0,True,58,716.6317138671875,Targeted I-FGSM success
846,5,6.0,5,6.0,True,38,517.7045288085938,Targeted I-FGSM success
846,5,7.0,5,7.0,True,74,871.9025268554688,Targeted I-FGSM success
846,5,8.0,5,8.0,True,28,428.8099670410156,Targeted I-FGSM success
846,5,9.0,5,9.0,True,58,730.9842529296875,Targeted I-FGSM success
853,5,0.0,5,0.0,True,28,387.7950439453125,Targeted I-FGSM success
853,5,1.0,5,2.0,False,200,,Targeted I-FGSM
853,5,2.0,5,2.0,True,46,596.830810546875,Targeted I-FGSM success
853,5,3.0,5,3.0,True,26,380.6717834472656,Targeted I-FGSM success
853,5,4.0,5,4.0,True,72,814.74658203125,Targeted I-FGSM success
853,5,6.0,5,6.0,True,46,593.161865234375,Targeted I-FGSM success
853,5,7.0,5,7.0,True,86,964.8300170898438,Targeted I-FGSM success
853,5,8.0,5,8.0,True,22,338.6089172363281,Targeted I-FGSM success
853,5,9.0,5,9.0,True,36,488.2601623535156,Targeted I-FGSM success
857,5,0.0,5,0.0,True,70,830.5997924804688,Targeted I-FGSM success
857,5,1.0,5,3.0,False,200,,Targeted I-FGSM
857,5,2.0,5,2.0,True,84,1015.2098388671875,Targeted I-FGSM success
857,5,3.0,5,3.0,True,56,715.7925415039062,Targeted I-FGSM success
857,5,4.0,5,4.0,True,92,1027.928955078125,Targeted I-FGSM success
857,5,6.0,5,6.0,True,58,776.9697265625,Targeted I-FGSM success
857,5,7.0,5,7.0,True,154,1302.48681640625,Targeted I-FGSM success
857,5,8.0,5,8.0,True,42,602.7064208984375,Targeted I-FGSM success
857,5,9.0,5,9.0,True,64,768.2479858398438,Targeted I-FGSM success
880,5,0.0,5,0.0,True,78,921.4971313476562,Targeted I-FGSM success
880,5,1.0,5,5.0,False,200,,Targeted I-FGSM
880,5,2.0,5,2.0,True,74,933.49609375,Targeted I-FGSM success
880,5,3.0,5,3.0,True,46,601.7615966796875,Targeted I-FGSM success
880,5,4.0,5,4.0,True,64,827.690185546875,Targeted I-FGSM success
880,5,6.0,5,6.0,True,44,622.7680053710938,Targeted I-FGSM success
880,5,7.0,5,7.0,True,126,1166.864990234375,Targeted I-FGSM success
880,5,8.0,5,8.0,True,46,690.8502197265625,Targeted I-FGSM success
880,5,9.0,5,9.0,True,48,610.0049438476562,Targeted I-FGSM success
882,5,0.0,5,0.0,True,98,1205.7408447265625,Targeted I-FGSM success
882,5,1.0,5,5.0,False,200,,Targeted I-FGSM
882,5,2.0,5,2.0,True,106,1145.8612060546875,Targeted I-FGSM success
882,5,3.0,5,3.0,True,68,935.143310546875,Targeted I-FGSM success
882,5,4.0,5,4.0,True,144,1260.6497802734375,Targeted I-FGSM success
882,5,6.0,5,6.0,True,76,947.7542114257812,Targeted I-FGSM success
882,5,7.0,5,7.0,True,120,1313.16455078125,Targeted I-FGSM success
882,5,8.0,5,8.0,True,60,881.4210205078125,Targeted I-FGSM success
882,5,9.0,5,9.0,True,88,1135.8555908203125,Targeted I-FGSM success
892,5,0.0,5,0.0,True,64,808.4306030273438,Targeted I-FGSM success
892,5,1.0,5,4.0,False,200,,Targeted I-FGSM
892,5,2.0,5,2.0,True,122,1184.619384765625,Targeted I-FGSM success
892,5,3.0,5,3.0,True,30,436.4630432128906,Targeted I-FGSM success
892,5,4.0,5,4.0,True,62,745.8451538085938,Targeted I-FGSM success
892,5,6.0,5,6.0,True,144,1185.7972412109375,Targeted I-FGSM success
892,5,7.0,5,7.0,True,80,872.8350219726562,Targeted I-FGSM success
892,5,8.0,5,8.0,True,58,783.2700805664062,Targeted I-FGSM success
892,5,9.0,5,9.0,True,38,527.644775390625,Targeted I-FGSM success
919,5,0.0,5,0.0,True,92,1099.650390625,Targeted I-FGSM success
919,5,1.0,5,5.0,False,200,,Targeted I-FGSM
919,5,2.0,5,2.0,True,100,1171.50244140625,Targeted I-FGSM success
919,5,3.0,5,3.0,True,42,537.1619873046875,Targeted I-FGSM success
919,5,4.0,5,4.0,True,74,790.7306518554688,Targeted I-FGSM success
919,5,6.0,5,6.0,True,64,804.4091186523438,Targeted I-FGSM success
919,5,7.0,5,7.0,True,86,901.1542358398438,Targeted I-FGSM success
919,5,8.0,5,8.0,True,28,434.81719970703125,Targeted I-FGSM success
919,5,9.0,5,9.0,True,50,619.502197265625,Targeted I-FGSM success
920,5,0.0,5,0.0,True,92,1035.4539794921875,Targeted I-FGSM success
920,5,1.0,5,8.0,False,200,,Targeted I-FGSM
920,5,2.0,5,2.0,True,152,1326.61181640625,Targeted I-FGSM success
920,5,3.0,5,3.0,True,60,781.9609985351562,Targeted I-FGSM success
920,5,4.0,5,4.0,True,154,1263.658935546875,Targeted I-FGSM success
920,5,6.0,5,6.0,True,70,885.677734375,Targeted I-FGSM success
920,5,7.0,5,7.0,True,112,1171.731201171875,Targeted I-FGSM success
920,5,8.0,5,8.0,True,48,728.8394775390625,Targeted I-FGSM success
920,5,9.0,5,9.0,True,90,1098.8621826171875,Targeted I-FGSM success
924,5,0.0,5,0.0,True,66,768.9200439453125,Targeted I-FGSM success
924,5,1.0,5,1.0,True,154,1133.3128662109375,Targeted I-FGSM success
924,5,2.0,5,2.0,True,144,1094.73828125,Targeted I-FGSM success
924,5,3.0,5,3.0,True,78,976.214111328125,Targeted I-FGSM success
924,5,4.0,5,4.0,True,82,945.9471435546875,Targeted I-FGSM success
924,5,6.0,5,6.0,True,52,707.9978637695312,Targeted I-FGSM success
924,5,7.0,5,7.0,True,80,933.173095703125,Targeted I-FGSM success
924,5,8.0,5,8.0,True,50,714.2415771484375,Targeted I-FGSM success
924,5,9.0,5,9.0,True,58,713.2103271484375,Targeted I-FGSM success
944,5,0.0,5,0.0,True,32,442.38897705078125,Targeted I-FGSM success
944,5,1.0,5,3.0,False,200,,Targeted I-FGSM
944,5,2.0,5,2.0,True,100,1244.178466796875,Targeted I-FGSM success
944,5,3.0,5,3.0,True,50,646.4905395507812,Targeted I-FGSM success
944,5,4.0,5,4.0,True,100,1178.73486328125,Targeted I-FGSM success
944,5,6.0,5,6.0,True,14,207.04830932617188,Targeted I-FGSM success
944,5,7.0,5,7.0,True,86,1036.0960693359375,Targeted I-FGSM success
944,5,8.0,5,8.0,True,16,237.3899688720703,Targeted I-FGSM success
944,5,9.0,5,9.0,True,60,796.8945922851562,Targeted I-FGSM success
964,5,0.0,5,8.0,False,200,,Targeted I-FGSM
964,5,1.0,5,3.0,False,200,,Targeted I-FGSM
964,5,2.0,5,2.0,True,100,1271.0633544921875,Targeted I-FGSM success
964,5,3.0,5,3.0,True,38,550.545166015625,Targeted I-FGSM success
964,5,4.0,5,4.0,True,94,1113.807861328125,Targeted I-FGSM success
964,5,6.0,5,6.0,True,130,1232.2987060546875,Targeted I-FGSM success
964,5,7.0,5,3.0,False,200,,Targeted I-FGSM
964,5,8.0,5,8.0,True,32,476.9129943847656,Targeted I-FGSM success
964,5,9.0,5,9.0,True,54,701.5867919921875,Targeted I-FGSM success
967,5,0.0,5,0.0,True,92,1082.552490234375,Targeted I-FGSM success
967,5,1.0,5,5.0,False,200,,Targeted I-FGSM
967,5,2.0,5,8.0,False,200,,Targeted I-FGSM
967,5,3.0,5,3.0,True,48,665.8287963867188,Targeted I-FGSM success
967,5,4.0,5,4.0,True,74,859.864501953125,Targeted I-FGSM success
967,5,6.0,5,6.0,True,166,1306.7371826171875,Targeted I-FGSM success
967,5,7.0,5,7.0,True,90,1003.0508422851562,Targeted I-FGSM success
967,5,8.0,5,8.0,True,50,725.6962280273438,Targeted I-FGSM success
967,5,9.0,5,9.0,True,46,592.1477661132812,Targeted I-FGSM success
969,5,0.0,5,0.0,True,56,647.5028686523438,Targeted I-FGSM success
969,5,1.0,5,1.0,True,64,724.401123046875,Targeted I-FGSM success
969,5,2.0,5,2.0,True,76,962.2634887695312,Targeted I-FGSM success
969,5,3.0,5,3.0,True,38,505.6856689453125,Targeted I-FGSM success
969,5,4.0,5,4.0,True,42,543.0009155273438,Targeted I-FGSM success
969,5,6.0,5,6.0,True,44,544.175537109375,Targeted I-FGSM success
969,5,7.0,5,7.0,True,76,858.6198120117188,Targeted I-FGSM success
969,5,8.0,5,8.0,True,18,286.5519104003906,Targeted I-FGSM success
969,5,9.0,5,9.0,True,34,485.2494201660156,Targeted I-FGSM success
975,5,0.0,5,0.0,True,84,1010.162353515625,Targeted I-FGSM success
975,5,1.0,5,1.0,True,136,1131.533447265625,Targeted I-FGSM success
975,5,2.0,5,2.0,True,118,1245.794921875,Targeted I-FGSM success
975,5,3.0,5,3.0,True,52,713.7520751953125,Targeted I-FGSM success
975,5,4.0,5,4.0,True,78,936.8612670898438,Targeted I-FGSM success
975,5,6.0,5,6.0,True,68,872.6052856445312,Targeted I-FGSM success
975,5,7.0,5,7.0,True,98,1075.5574951171875,Targeted I-FGSM success
975,5,8.0,5,8.0,True,40,622.1744384765625,Targeted I-FGSM success
975,5,9.0,5,9.0,True,68,881.0975952148438,Targeted I-FGSM success
987,5,0.0,5,0.0,True,52,707.8340454101562,Targeted I-FGSM success
987,5,1.0,5,5.0,False,200,,Targeted I-FGSM
987,5,2.0,5,2.0,True,100,1124.4581298828125,Targeted I-FGSM success
987,5,3.0,5,3.0,True,64,829.9771118164062,Targeted I-FGSM success
987,5,4.0,5,4.0,True,92,1110.2540283203125,Targeted I-FGSM success
987,5,6.0,5,6.0,True,30,420.47235107421875,Targeted I-FGSM success
987,5,7.0,5,7.0,True,112,1289.0430908203125,Targeted I-FGSM success
987,5,8.0,5,8.0,True,36,545.1705932617188,Targeted I-FGSM success
987,5,9.0,5,9.0,True,68,929.361083984375,Targeted I-FGSM success
1005,5,0.0,5,0.0,True,90,1075.4208984375,Targeted I-FGSM success
1005,5,1.0,5,5.0,False,200,,Targeted I-FGSM
1005,5,2.0,5,2.0,True,82,969.1924438476562,Targeted I-FGSM success
1005,5,3.0,5,3.0,True,64,785.34326171875,Targeted I-FGSM success
1005,5,4.0,5,4.0,True,98,1099.7586669921875,Targeted I-FGSM success
1005,5,6.0,5,6.0,True,52,682.1092529296875,Targeted I-FGSM success
1005,5,7.0,5,7.0,True,186,1287.91845703125,Targeted I-FGSM success
1005,5,8.0,5,8.0,True,44,618.1068115234375,Targeted I-FGSM success
1005,5,9.0,5,9.0,True,56,717.7311401367188,Targeted I-FGSM success
1027,5,0.0,5,0.0,True,110,1145.6239013671875,Targeted I-FGSM success
1027,5,1.0,5,3.0,False,200,,Targeted I-FGSM
1027,5,2.0,5,2.0,True,118,1180.9644775390625,Targeted I-FGSM success
1027,5,3.0,5,3.0,True,54,777.0733642578125,Targeted I-FGSM success
1027,5,4.0,5,3.0,False,200,,Targeted I-FGSM
1027,5,6.0,5,6.0,True,90,1101.1402587890625,Targeted I-FGSM success
1027,5,7.0,5,3.0,False,200,,Targeted I-FGSM
1027,5,8.0,5,8.0,True,48,710.30908203125,Targeted I-FGSM success
1027,5,9.0,5,9.0,True,70,856.6026000976562,Targeted I-FGSM success
1038,5,0.0,5,0.0,True,76,857.829833984375,Targeted I-FGSM success
1038,5,1.0,5,3.0,False,200,,Targeted I-FGSM
1038,5,2.0,5,2.0,True,78,917.9656982421875,Targeted I-FGSM success
1038,5,3.0,5,3.0,True,30,418.2044982910156,Targeted I-FGSM success
1038,5,4.0,5,4.0,True,84,975.880126953125,Targeted I-FGSM success
1038,5,6.0,5,6.0,True,100,1123.0343017578125,Targeted I-FGSM success
1038,5,7.0,5,7.0,True,100,1135.1669921875,Targeted I-FGSM success
1038,5,8.0,5,8.0,True,30,450.94677734375,Targeted I-FGSM success
1038,5,9.0,5,9.0,True,28,411.8009338378906,Targeted I-FGSM success
1087,5,0.0,5,0.0,True,32,426.22882080078125,Targeted I-FGSM success
1087,5,1.0,5,1.0,True,144,963.7239990234375,Targeted I-FGSM success
1087,5,2.0,5,2.0,True,46,558.0277709960938,Targeted I-FGSM success
1087,5,3.0,5,3.0,True,36,491.1364440917969,Targeted I-FGSM success
1087,5,4.0,5,4.0,True,86,896.7575073242188,Targeted I-FGSM success
1087,5,6.0,5,6.0,True,66,713.3084716796875,Targeted I-FGSM success
1087,5,7.0,5,7.0,True,90,939.4620971679688,Targeted I-FGSM success
1087,5,8.0,5,8.0,True,32,462.9708557128906,Targeted I-FGSM success
1087,5,9.0,5,9.0,True,48,591.945068359375,Targeted I-FGSM success
14,6,,4,,False,1,,Already misclassified
19,6,0.0,6,0.0,True,46,657.9141235351562,Targeted I-FGSM success
19,6,1.0,6,1.0,True,86,959.4305419921875,Targeted I-FGSM success
19,6,2.0,6,2.0,True,56,753.408935546875,Targeted I-FGSM success
19,6,3.0,6,3.0,True,46,672.8268432617188,Targeted I-FGSM success
19,6,4.0,6,4.0,True,36,513.7703857421875,Targeted I-FGSM success
19,6,5.0,6,5.0,True,46,647.5662231445312,Targeted I-FGSM success
19,6,7.0,6,7.0,True,74,920.725830078125,Targeted I-FGSM success
19,6,8.0,6,8.0,True,38,570.7398681640625,Targeted I-FGSM success
19,6,9.0,6,9.0,True,42,609.922119140625,Targeted I-FGSM success
23,6,0.0,6,0.0,True,52,771.404541015625,Targeted I-FGSM success
23,6,1.0,6,2.0,False,200,,Targeted I-FGSM
23,6,2.0,6,2.0,True,80,1011.7618408203125,Targeted I-FGSM success
23,6,3.0,6,3.0,True,84,1058.7015380859375,Targeted I-FGSM success
23,6,4.0,6,4.0,True,62,863.0440063476562,Targeted I-FGSM success
23,6,5.0,6,5.0,True,106,1092.297119140625,Targeted I-FGSM success
23,6,7.0,6,7.0,True,92,1176.8759765625,Targeted I-FGSM success
23,6,8.0,6,8.0,True,46,672.1815185546875,Targeted I-FGSM success
23,6,9.0,6,9.0,True,58,850.3717041015625,Targeted I-FGSM success
30,6,0.0,6,0.0,True,50,644.739501953125,Targeted I-FGSM success
30,6,1.0,6,1.0,True,152,988.2590942382812,Targeted I-FGSM success
30,6,2.0,6,2.0,True,68,762.1705932617188,Targeted I-FGSM success
30,6,3.0,6,3.0,True,44,590.5336303710938,Targeted I-FGSM success
30,6,4.0,6,4.0,True,48,625.9656372070312,Targeted I-FGSM success
30,6,5.0,6,5.0,True,28,387.935546875,Targeted I-FGSM success
30,6,7.0,6,7.0,True,88,965.2652587890625,Targeted I-FGSM success
30,6,8.0,6,8.0,True,26,400.4684753417969,Targeted I-FGSM success
30,6,9.0,6,9.0,True,48,646.2886352539062,Targeted I-FGSM success
37,6,0.0,6,0.0,True,60,744.5911865234375,Targeted I-FGSM success
37,6,1.0,6,6.0,False,200,,Targeted I-FGSM
37,6,2.0,6,2.0,True,80,1014.67431640625,Targeted I-FGSM success
37,6,3.0,6,3.0,True,78,983.140869140625,Targeted I-FGSM success
37,6,4.0,6,4.0,True,76,866.934814453125,Targeted I-FGSM success
37,6,5.0,6,5.0,True,58,670.830810546875,Targeted I-FGSM success
37,6,7.0,6,7.0,True,90,1018.9263916015625,Targeted I-FGSM success
37,6,8.0,6,8.0,True,66,889.9791870117188,Targeted I-FGSM success
37,6,9.0,6,9.0,True,74,927.056640625,Targeted I-FGSM success
39,6,0.0,6,0.0,True,72,955.8414916992188,Targeted I-FGSM success
39,6,1.0,6,6.0,False,200,,Targeted I-FGSM
39,6,2.0,6,2.0,True,112,1158.6876220703125,Targeted I-FGSM success
39,6,3.0,6,3.0,True,90,1112.986572265625,Targeted I-FGSM success
39,6,4.0,6,4.0,True,92,1096.2750244140625,Targeted I-FGSM success
39,6,5.0,6,5.0,True,68,916.7027587890625,Targeted I-FGSM success
39,6,7.0,6,0.0,False,200,,Targeted I-FGSM
39,6,8.0,6,8.0,True,74,995.3893432617188,Targeted I-FGSM success
39,6,9.0,6,9.0,True,136,1347.0980224609375,Targeted I-FGSM success
71,6,0.0,6,0.0,True,52,675.377685546875,Targeted I-FGSM success
71,6,1.0,6,1.0,True,72,768.1484375,Targeted I-FGSM success
71,6,2.0,6,2.0,True,72,823.7062377929688,Targeted I-FGSM success
71,6,3.0,6,3.0,True,50,640.427978515625,Targeted I-FGSM success
71,6,4.0,6,4.0,True,22,313.30975341796875,Targeted I-FGSM success
71,6,5.0,6,5.0,True,34,474.6482849121094,Targeted I-FGSM success
71,6,7.0,6,7.0,True,60,722.3973999023438,Targeted I-FGSM success
71,6,8.0,6,8.0,True,38,572.5521850585938,Targeted I-FGSM success
71,6,9.0,6,9.0,True,44,584.3612060546875,Targeted I-FGSM success
104,6,0.0,6,0.0,True,50,679.192138671875,Targeted I-FGSM success
104,6,1.0,6,6.0,False,200,,Targeted I-FGSM
104,6,2.0,6,2.0,True,78,969.0939331054688,Targeted I-FGSM success
104,6,3.0,6,3.0,True,112,1211.5758056640625,Targeted I-FGSM success
104,6,4.0,6,4.0,True,60,735.9049072265625,Targeted I-FGSM success
104,6,5.0,6,5.0,True,114,1089.089111328125,Targeted I-FGSM success
104,6,7.0,6,7.0,True,106,1140.432861328125,Targeted I-FGSM success
104,6,8.0,6,8.0,True,60,859.684814453125,Targeted I-FGSM success
104,6,9.0,6,9.0,True,64,810.6170654296875,Targeted I-FGSM success
132,6,0.0,6,0.0,True,64,862.5450439453125,Targeted I-FGSM success
132,6,1.0,6,1.0,True,102,1065.696044921875,Targeted I-FGSM success
132,6,2.0,6,2.0,True,58,800.7421264648438,Targeted I-FGSM success
132,6,3.0,6,3.0,True,54,768.53955078125,Targeted I-FGSM success
132,6,4.0,6,4.0,True,52,720.7017211914062,Targeted I-FGSM success
132,6,5.0,6,5.0,True,62,856.3720092773438,Targeted I-FGSM success
132,6,7.0,6,7.0,True,98,1180.70068359375,Targeted I-FGSM success
132,6,8.0,6,8.0,True,54,812.6481323242188,Targeted I-FGSM success
132,6,9.0,6,9.0,True,82,1146.65771484375,Targeted I-FGSM success
139,6,0.0,6,0.0,True,42,605.765625,Targeted I-FGSM success
139,6,1.0,6,1.0,True,150,1131.501708984375,Targeted I-FGSM success
139,6,2.0,6,2.0,True,68,886.9729614257812,Targeted I-FGSM success
139,6,3.0,6,3.0,True,56,738.2127075195312,Targeted I-FGSM success
139,6,4.0,6,4.0,True,60,735.6228637695312,Targeted I-FGSM success
139,6,5.0,6,5.0,True,40,532.2781372070312,Targeted I-FGSM success
139,6,7.0,6,7.0,True,80,956.5887451171875,Targeted I-FGSM success
139,6,8.0,6,8.0,True,46,686.64111328125,Targeted I-FGSM success
139,6,9.0,6,9.0,True,50,722.9827270507812,Targeted I-FGSM success
148,6,0.0,6,0.0,True,60,833.0101928710938,Targeted I-FGSM success
148,6,1.0,6,4.0,False,200,,Targeted I-FGSM
148,6,2.0,6,2.0,True,80,986.124755859375,Targeted I-FGSM success
148,6,3.0,6,3.0,True,72,939.4226684570312,Targeted I-FGSM success
148,6,4.0,6,4.0,True,60,800.28369140625,Targeted I-FGSM success
148,6,5.0,6,5.0,True,64,835.2029418945312,Targeted I-FGSM success
148,6,7.0,6,7.0,True,138,1331.8641357421875,Targeted I-FGSM success
148,6,8.0,6,8.0,True,76,1085.721435546875,Targeted I-FGSM success
148,6,9.0,6,9.0,True,62,861.9611206054688,Targeted I-FGSM success
156,6,0.0,6,0.0,True,46,625.6052856445312,Targeted I-FGSM success
156,6,1.0,6,1.0,True,96,1010.5721435546875,Targeted I-FGSM success
156,6,2.0,6,2.0,True,52,679.7860107421875,Targeted I-FGSM success
156,6,3.0,6,3.0,True,62,816.7551879882812,Targeted I-FGSM success
156,6,4.0,6,4.0,True,42,563.8501586914062,Targeted I-FGSM success
156,6,5.0,6,5.0,True,62,797.7236328125,Targeted I-FGSM success
156,6,7.0,6,7.0,True,72,858.5557861328125,Targeted I-FGSM success
156,6,8.0,6,8.0,True,52,756.8130493164062,Targeted I-FGSM success
156,6,9.0,6,9.0,True,54,721.294677734375,Targeted I-FGSM success
158,6,0.0,6,0.0,True,48,665.1578979492188,Targeted I-FGSM success
158,6,1.0,6,1.0,True,156,1086.804443359375,Targeted I-FGSM success
158,6,2.0,6,2.0,True,54,711.2974243164062,Targeted I-FGSM success
158,6,3.0,6,3.0,True,64,841.51708984375,Targeted I-FGSM success
158,6,4.0,6,4.0,True,38,511.2357482910156,Targeted I-FGSM success
158,6,5.0,6,5.0,True,42,607.4035034179688,Targeted I-FGSM success
158,6,7.0,6,7.0,True,76,910.1730346679688,Targeted I-FGSM success
158,6,8.0,6,8.0,True,48,698.1604614257812,Targeted I-FGSM success
158,6,9.0,6,9.0,True,42,624.0913696289062,Targeted I-FGSM success
169,6,0.0,6,0.0,True,62,895.5065307617188,Targeted I-FGSM success
169,6,1.0,6,6.0,False,200,,Targeted I-FGSM
169,6,2.0,6,2.0,True,66,866.8984985351562,Targeted I-FGSM success
169,6,3.0,6,3.0,True,78,1057.7333984375,Targeted I-FGSM success
169,6,4.0,6,4.0,True,78,926.3740844726562,Targeted I-FGSM success
169,6,5.0,6,5.0,True,62,860.6805419921875,Targeted I-FGSM success
169,6,7.0,6,7.0,True,114,1249.7872314453125,Targeted I-FGSM success
169,6,8.0,6,8.0,True,56,823.8222045898438,Targeted I-FGSM success
169,6,9.0,6,9.0,True,66,951.3285522460938,Targeted I-FGSM success
180,6,0.0,6,0.0,True,28,354.3317565917969,Targeted I-FGSM success
180,6,1.0,6,1.0,True,160,1028.6195068359375,Targeted I-FGSM success
180,6,2.0,6,2.0,True,46,540.4285278320312,Targeted I-FGSM success
180,6,3.0,6,3.0,True,78,919.4400634765625,Targeted I-FGSM success
180,6,4.0,6,4.0,True,22,301.1793518066406,Targeted I-FGSM success
180,6,5.0,6,5.0,True,36,450.828125,Targeted I-FGSM success
180,6,7.0,6,7.0,True,62,724.64404296875,Targeted I-FGSM success
180,6,8.0,6,8.0,True,62,849.3450317382812,Targeted I-FGSM success
180,6,9.0,6,9.0,True,22,320.498046875,Targeted I-FGSM success
185,6,0.0,6,0.0,True,32,426.42584228515625,Targeted I-FGSM success
185,6,1.0,6,1.0,True,36,434.4111022949219,Targeted I-FGSM success
185,6,2.0,6,2.0,True,36,483.97210693359375,Targeted I-FGSM success
185,6,3.0,6,3.0,True,54,635.1724243164062,Targeted I-FGSM success
185,6,4.0,6,4.0,True,26,335.6724548339844,Targeted I-FGSM success
185,6,5.0,6,5.0,True,60,698.0264892578125,Targeted I-FGSM success
185,6,7.0,6,7.0,True,72,832.2535400390625,Targeted I-FGSM success
185,6,8.0,6,8.0,True,22,336.2737121582031,Targeted I-FGSM success
185,6,9.0,6,9.0,True,44,562.2499389648438,Targeted I-FGSM success
192,6,0.0,6,0.0,True,74,1068.580322265625,Targeted I-FGSM success
192,6,1.0,6,5.0,False,200,,Targeted I-FGSM
192,6,2.0,6,2.0,True,86,1072.47705078125,Targeted I-FGSM success
